celltype,cluster,Term,Overlap,n.hit,n.tot,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
beta,3,protein transport (GO:0015031),7/327,7,327,0.127848135515861,1,0,0,1.6724006116208,3.43998115564425,USO1;TBC1D30;RUNDC1;TLK1;TBC1D9;ATP6V1E2;SPTBN1
beta,3,positive regulation of protein metabolic process (GO:0051247),3/97,3,97,0.12814261256182,1,0,0,2.41623711340206,4.964428498646,BARD1;NEDD4;KLF4
beta,3,regulation of cell death (GO:0010941),3/97,3,97,0.12814261256182,1,0,0,2.41623711340206,4.964428498646,BNIP3L;CTNNB1;CRYAB
beta,3,cellular protein localization (GO:0034613),7/328,7,328,0.129305416868036,1,0,0,1.66730182926829,3.410596108515,RRAGA;USO1;TBC1D30;RUNDC1;CTNNB1;TLK1;TBC1D9
beta,3,negative regulation of mitotic cell cycle (GO:0045930),2/49,2,49,0.129962897864335,1,0,0,3.18877551020408,6.50671642316569,CTNNB1;HECA
beta,3,cytoplasmic microtubule organization (GO:0031122),2/49,2,49,0.129962897864335,1,0,0,3.18877551020408,6.50671642316569,VPS4A;MAPT
beta,3,protein K48-linked ubiquitination (GO:0070936),2/49,2,49,0.129962897864335,1,0,0,3.18877551020408,6.50671642316569,UBE2G1;RNF187
beta,3,glycoprotein metabolic process (GO:0009100),2/49,2,49,0.129962897864335,1,0,0,3.18877551020408,6.50671642316569,MAN1A2;STT3B
beta,3,positive regulation of chemotaxis (GO:0050921),2/49,2,49,0.129962897864335,1,0,0,3.18877551020408,6.50671642316569,IL6R;VEGFA
beta,3,cellular macromolecule catabolic process (GO:0044265),2/49,2,49,0.129962897864335,1,0,0,3.18877551020408,6.50671642316569,UBE2G1;STT3B
beta,3,cellular response to organonitrogen compound (GO:0071417),3/98,3,98,0.131013608651771,1,0,0,2.39158163265306,4.86077984296514,GABRB3;RRAGA;CTNNB1
beta,3,negative regulation of cell motility (GO:2000146),3/98,3,98,0.131013608651771,1,0,0,2.39158163265306,4.86077984296514,FLCN;ADAM15;SULF1
beta,3,isotype switching (GO:0045190),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,LIG4
beta,3,nitric oxide biosynthetic process (GO:0006809),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,ARG2
beta,3,regulation of feeding behavior (GO:0060259),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,EIF2AK4
beta,3,negative regulation of protein localization to nucleus (GO:1900181),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,FLCN
beta,3,mononuclear cell differentiation (GO:1903131),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,VEGFA
beta,3,intracellular protein transmembrane transport (GO:0065002),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,HYOU1
beta,3,positive regulation of superoxide anion generation (GO:0032930),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,MAPT
beta,3,T-helper cell differentiation (GO:0042093),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,GPR183
beta,3,T cell differentiation in thymus (GO:0033077),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,LIG4
beta,3,negative regulation of fatty acid biosynthetic process (GO:0045717),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,TRIB3
beta,3,calcineurin-NFAT signaling cascade (GO:0033173),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,NFAT5
beta,3,chromatin silencing at rDNA (GO:0000183),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,BEND3
beta,3,positive regulation of cytolysis (GO:0045919),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,RRAGA
beta,3,intrinsic apoptotic signaling pathway in response to oxidative stress (GO:0008631),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,MAP3K5
beta,3,urea cycle (GO:0000050),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,ARG2
beta,3,positive regulation of histone deacetylation (GO:0031065),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,VEGFA
beta,3,regulation of protein kinase C signaling (GO:0090036),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,VEGFA
beta,3,internal protein amino acid acetylation (GO:0006475),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,MAPT
beta,3,calcium ion regulated exocytosis (GO:0017156),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,RIMS2
beta,3,mitochondrion distribution (GO:0048311),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,MAPT
beta,3,stress granule assembly (GO:0034063),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,MAPT
beta,3,monocyte differentiation (GO:0030224),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,VEGFA
beta,3,positive regulation of mesenchymal cell proliferation (GO:0002053),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,VEGFA
beta,3,renal filtration (GO:0097205),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,SULF1
beta,3,regulation of short-term neuronal synaptic plasticity (GO:0048172),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,PPFIA3
beta,3,transcytosis (GO:0045056),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,USO1
beta,3,negative regulation of cell division (GO:0051782),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,VPS4A
beta,3,negative regulation of nucleocytoplasmic transport (GO:0046823),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,BARD1
beta,3,macrophage differentiation (GO:0030225),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,VEGFA
beta,3,negative regulation of receptor binding (GO:1900121),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,ADAM15
beta,3,progesterone metabolic process (GO:0042448),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,ADM
beta,3,protein kinase C signaling (GO:0070528),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,ADAM15
beta,3,camera-type eye morphogenesis (GO:0048593),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,VEGFA
beta,3,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,TRIAP1
beta,3,photoreceptor cell development (GO:0042461),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,VEGFA
beta,3,regulation of synaptic vesicle cycle (GO:0098693),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,RIMS2
beta,3,modulation by host of viral genome replication (GO:0044827),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,EIF2AK4
beta,3,glycerol metabolic process (GO:0006071),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,TPI1
beta,3,carbohydrate phosphorylation (GO:0046835),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,GNPTG
beta,3,inhibition of cysteine-type endopeptidase activity involved in apoptotic process (GO:1990001),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,BIRC2
beta,3,positive regulation of glucose metabolic process (GO:0010907),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,PPARGC1A
beta,3,response to thyroid hormone (GO:0097066),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,RDX
beta,3,carbohydrate derivative catabolic process (GO:1901136),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,STT3B
beta,3,midbrain dopaminergic neuron differentiation (GO:1904948),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,CTNNB1
beta,3,regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903587),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,VEGFA
beta,3,positive regulation of interferon-gamma biosynthetic process (GO:0045078),1/11,1,11,0.132156727313556,1,0,0,7.10227272727273,14.3733432711603,CEBPG
beta,3,regulation of programmed cell death (GO:0043067),6/269,6,269,0.132300661859712,1,0,0,1.74256505576208,3.52464835935437,BNIP3L;PERP;TAOK1;TRIAP1;MAP3K4;BIRC2
beta,3,positive regulation of neuron differentiation (GO:0045666),3/99,3,99,0.133907159945221,1,0,0,2.36742424242424,4.75996343603896,SCARB2;ZEB1;TCF12
beta,3,positive regulation of cell growth (GO:0030307),3/99,3,99,0.133907159945221,1,0,0,2.36742424242424,4.75996343603896,RIMS2;RUFY3;MAPT
beta,3,small GTPase mediated signal transduction (GO:0007264),3/100,3,100,0.136822828193845,1,0,0,2.34375,4.66187909754698,G3BP2;RALGDS;RASGRP3
beta,3,Golgi vesicle transport (GO:0048193),6/272,6,272,0.137297787323657,1,0,0,1.72334558823529,3.4218803113004,DCTN6;USO1;HYOU1;WHAMM;SPTBN1;CD55
beta,3,regulation of ion transport (GO:0043269),2/51,2,51,0.138648317265529,1,0,0,3.06372549019608,6.05335368736849,NEDD4;DTNBP1
beta,3,regulation of cellular protein metabolic process (GO:0032268),2/51,2,51,0.138648317265529,1,0,0,3.06372549019608,6.05335368736849,FOXO3;KLF4
beta,3,myeloid leukocyte differentiation (GO:0002573),2/51,2,51,0.138648317265529,1,0,0,3.06372549019608,6.05335368736849,GPR183;VEGFA
beta,3,receptor internalization (GO:0031623),2/51,2,51,0.138648317265529,1,0,0,3.06372549019608,6.05335368736849,NEDD4;ADM
beta,3,carboxylic acid transport (GO:0046942),2/52,2,52,0.143037638930119,1,0,0,3.00480769230769,5.84329168886476,SLC7A11;SLC7A1
beta,3,regulation of systemic arterial blood pressure (GO:0003073),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,ADM
beta,3,regulation of mesenchymal cell proliferation (GO:0010464),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,VEGFA
beta,3,regulation of inclusion body assembly (GO:0090083),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,DNAJB2
beta,3,negative regulation of protein oligomerization (GO:0032460),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,CRYAB
beta,3,vesicle budding from membrane (GO:0006900),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,VPS4A
beta,3,carbohydrate derivative transport (GO:1901264),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,SLC29A1
beta,3,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,TRIAP1
beta,3,regulation of cytokine biosynthetic process (GO:0042035),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,MAST2
beta,3,entry of bacterium into host cell (GO:0035635),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,CTNNB1
beta,3,Golgi localization (GO:0051645),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,ARHGAP21
beta,3,regulation of rRNA processing (GO:2000232),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,SHQ1
beta,3,lysine catabolic process (GO:0006554),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,AASS
beta,3,DNA ligation involved in DNA repair (GO:0051103),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,LIG4
beta,3,polyamine metabolic process (GO:0006595),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,AMD1
beta,3,positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,VEGFA
beta,3,eye photoreceptor cell development (GO:0042462),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,VEGFA
beta,3,regulation of interleukin-8 biosynthetic process (GO:0045414),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,KLF4
beta,3,nitric oxide metabolic process (GO:0046209),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,ARG2
beta,3,cellular response to fluid shear stress (GO:0071498),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,KLF4
beta,3,lysine metabolic process (GO:0006553),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,AASS
beta,3,activation of cysteine-type endopeptidase activity (GO:0097202),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,PERP
beta,3,negative regulation of epithelial cell differentiation (GO:0030857),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,ZEB1
beta,3,positive regulation of DNA-dependent DNA replication (GO:2000105),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,CDC7
beta,3,cardiac muscle fiber development (GO:0048739),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,VEGFA
beta,3,negative regulation of ATP metabolic process (GO:1903579),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,FLCN
beta,3,peptidyl-methionine modification (GO:0018206),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,NAA16
beta,3,PERK-mediated unfolded protein response (GO:0036499),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,DDIT3
beta,3,transcription from mitochondrial promoter (GO:0006390),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,FOXO3
beta,3,plasma membrane tubulation (GO:0097320),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,WHAMM
beta,3,negative regulation of fibroblast growth factor receptor signaling pathway (GO:0040037),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,SULF1
beta,3,regulation of sister chromatid cohesion (GO:0007063),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,CTNNB1
beta,3,positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,VEGFA
beta,3,negative regulation of fatty acid metabolic process (GO:0045922),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,TRIB3
beta,3,calcineurin-mediated signaling (GO:0097720),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,NFAT5
beta,3,eye photoreceptor cell differentiation (GO:0001754),1/12,1,12,0.143271217569843,1,0,0,6.51041666666667,12.6498425695607,VEGFA
beta,3,positive regulation of macromolecule metabolic process (GO:0010604),6/277,6,277,0.14582043146247,1,0,0,1.69223826714801,3.25820059071172,RIMS2;LAMP3;RDX;DTNBP1;KLF4;VEGFA
beta,3,axon guidance (GO:0007411),4/159,4,159,0.147416953159166,1,0,0,1.96540880503145,3.76275607545644,EPHA5;CREB1;SPTBN1;VEGFA
beta,3,regulation of calcium ion transport (GO:0051924),2/53,2,53,0.147456040303076,1,0,0,2.94811320754717,5.64335253380344,STIM2;CTNNB1
beta,3,regulation of cell-matrix adhesion (GO:0001952),2/53,2,53,0.147456040303076,1,0,0,2.94811320754717,5.64335253380344,ADAM15;UTRN
beta,3,B cell differentiation (GO:0030183),2/53,2,53,0.147456040303076,1,0,0,2.94811320754717,5.64335253380344,KLF6;CEBPG
beta,3,positive regulation of secretion by cell (GO:1903532),2/53,2,53,0.147456040303076,1,0,0,2.94811320754717,5.64335253380344,UNC13B;DTNBP1
beta,3,positive regulation of histone H3-K4 methylation (GO:0051571),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,CTNNB1
beta,3,regulation of nitric-oxide synthase biosynthetic process (GO:0051769),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,NAMPT
beta,3,nucleotide-sugar metabolic process (GO:0009225),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,UGDH
beta,3,regulation of superoxide anion generation (GO:0032928),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,MAPT
beta,3,cellular response to nitrogen starvation (GO:0006995),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,GABARAP
beta,3,regulation of cell aging (GO:0090342),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,NUAK1
beta,3,DNA replication-independent nucleosome organization (GO:0034724),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,UBN1
beta,3,"Notch receptor processing, ligand-dependent (GO:0035333)",1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,YBX1
beta,3,viral translation (GO:0019081),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,EIF2AK4
beta,3,regulation of DNA-templated transcription in response to stress (GO:0043620),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,DDIT3
beta,3,positive regulation of actin nucleation (GO:0051127),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,WHAMM
beta,3,regulation of axon guidance (GO:1902667),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,VEGFA
beta,3,positive regulation of endothelial cell chemotaxis (GO:2001028),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,VEGFA
beta,3,regulation of cAMP metabolic process (GO:0030814),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,ADM
beta,3,neuron fate commitment (GO:0048663),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,POU3F2
beta,3,positive regulation of muscle contraction (GO:0045933),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,SRF
beta,3,regulation of necrotic cell death (GO:0010939),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,BIRC2
beta,3,positive regulation of alpha-beta T cell proliferation (GO:0046641),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,CD55
beta,3,regulation of cytolysis (GO:0042268),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,RRAGA
beta,3,regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,SRF
beta,3,regulation of leukocyte migration (GO:0002685),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,VEGFA
beta,3,negative regulation of chemokine production (GO:0032682),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,KLF4
beta,3,regulation of synaptic vesicle transport (GO:1902803),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,RIMS2
beta,3,cellular response to nitrogen levels (GO:0043562),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,GABARAP
beta,3,regulation of cellular carbohydrate metabolic process (GO:0010675),1/13,1,13,0.154243913497847,1,0,0,6.00961538461539,11.2332937239189,MLYCD
beta,3,negative regulation of cellular component organization (GO:0051129),2/55,2,55,0.156374293965847,1,0,0,2.84090909090909,5.27131484435178,DNAJB2;RDX
beta,3,regulation of cell proliferation (GO:0042127),13/741,13,741,0.156880384831106,1,0,0,1.37061403508772,2.53874951215541,CNOT6L;CDC7;KLF4;POU3F2;VEGFA;DNAJB2;NUAK1;NAMPT;CTNNB1;IL6R;BIRC2;ZBTB7C;RNF187
beta,3,positive regulation of cellular catabolic process (GO:0031331),3/107,3,107,0.1578149605452,1,0,0,2.19042056074766,4.04424372384738,FLCN;RDX;TRIM65
beta,3,regulation of protein kinase B signaling (GO:0051896),4/164,4,164,0.159388533514746,1,0,0,1.90548780487805,3.49925771818534,PHLPP2;FLCN;DDIT3;TRIB3
beta,3,intracellular protein transport (GO:0006886),7/348,7,348,0.160155483671133,1,0,0,1.57147988505747,2.87833852790178,USO1;TBC1D30;HPS4;RUNDC1;TLK1;TBC1D9;GABARAP
beta,3,Ras protein signal transduction (GO:0007265),5/224,5,224,0.160724886362136,1,0,0,1.74386160714286,3.18788566543587,RHOT1;ELMO1;G3BP2;RALGDS;RHOQ
beta,3,positive regulation of cysteine-type endopeptidase activity (GO:2001056),2/56,2,56,0.160871332221538,1,0,0,2.79017857142857,5.09807592706324,PERP;MAP3K5
