celltype,cluster,Term,Overlap,n.hit,n.tot,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
beta,1,regulation of interleukin-8 production (GO:0032677),1/35,1,35,0.290515787697519,0.455088483460594,0,0,2.93040293040293,3.62226331877427,TLR5
beta,1,positive regulation of chemokine production (GO:0032722),1/35,1,35,0.290515787697519,0.455088483460594,0,0,2.93040293040293,3.62226331877427,EGR1
beta,1,regulation of interleukin-1 beta secretion (GO:0050706),1/35,1,35,0.290515787697519,0.455088483460594,0,0,2.93040293040293,3.62226331877427,GSDMD
beta,1,regulation of JUN kinase activity (GO:0043506),1/35,1,35,0.290515787697519,0.455088483460594,0,0,2.93040293040293,3.62226331877427,TP73
beta,1,response to peptide (GO:1901652),1/35,1,35,0.290515787697519,0.455088483460594,0,0,2.93040293040293,3.62226331877427,EIF2B2
beta,1,regulation of cyclin-dependent protein kinase activity (GO:1904029),1/36,1,36,0.29744537481085,0.458428355443245,0,0,2.84900284900285,3.45448628187111,TTBK1
beta,1,regulation of synapse assembly (GO:0051963),1/36,1,36,0.29744537481085,0.458428355443245,0,0,2.84900284900285,3.45448628187111,SLIT1
beta,1,regulation of endothelial cell apoptotic process (GO:2000351),1/36,1,36,0.29744537481085,0.458428355443245,0,0,2.84900284900285,3.45448628187111,NDNF
beta,1,regulation of ion transmembrane transport (GO:0034765),1/36,1,36,0.29744537481085,0.458428355443245,0,0,2.84900284900285,3.45448628187111,KCNH2
beta,1,negative regulation of protein complex assembly (GO:0031333),1/36,1,36,0.29744537481085,0.458428355443245,0,0,2.84900284900285,3.45448628187111,IMPACT
beta,1,carboxylic acid transmembrane transport (GO:1905039),1/36,1,36,0.29744537481085,0.458428355443245,0,0,2.84900284900285,3.45448628187111,SLC7A8
beta,1,actin filament bundle organization (GO:0061572),1/36,1,36,0.29744537481085,0.458428355443245,0,0,2.84900284900285,3.45448628187111,DPYSL3
beta,1,DNA-dependent DNA replication maintenance of fidelity (GO:0045005),1/36,1,36,0.29744537481085,0.458428355443245,0,0,2.84900284900285,3.45448628187111,BHLHE40
beta,1,positive regulation of osteoblast differentiation (GO:0045669),1/36,1,36,0.29744537481085,0.458428355443245,0,0,2.84900284900285,3.45448628187111,WNT4
beta,1,regulation of protein binding (GO:0043393),2/112,2,112,0.298286876047868,0.458902886227489,0,0,1.83150183150183,2.21556700411358,SNAPIN;TTBK1
beta,1,phosphatidylinositol metabolic process (GO:0046488),2/113,2,113,0.3018861766143,0.460747458567144,0,0,1.81529385069208,2.17418694128351,VAC14;PLBD1
beta,1,protein acylation (GO:0043543),1/37,1,37,0.304307623797834,0.460747458567144,0,0,2.77200277200277,3.29789651790604,ZDHHC22
beta,1,carbohydrate biosynthetic process (GO:0016051),1/37,1,37,0.304307623797834,0.460747458567144,0,0,2.77200277200277,3.29789651790604,GALNT12
beta,1,cardiac muscle contraction (GO:0060048),1/37,1,37,0.304307623797834,0.460747458567144,0,0,2.77200277200277,3.29789651790604,KCNH2
beta,1,axonal transport (GO:0098930),1/37,1,37,0.304307623797834,0.460747458567144,0,0,2.77200277200277,3.29789651790604,SNAPIN
beta,1,sodium ion transmembrane transport (GO:0035725),1/37,1,37,0.304307623797834,0.460747458567144,0,0,2.77200277200277,3.29789651790604,NALCN
beta,1,organophosphate biosynthetic process (GO:0090407),1/37,1,37,0.304307623797834,0.460747458567144,0,0,2.77200277200277,3.29789651790604,LPCAT1
beta,1,vesicle-mediated transport in synapse (GO:0099003),1/37,1,37,0.304307623797834,0.460747458567144,0,0,2.77200277200277,3.29789651790604,SNAPIN
beta,1,zymogen activation (GO:0031638),1/37,1,37,0.304307623797834,0.460747458567144,0,0,2.77200277200277,3.29789651790604,CIDEB
beta,1,positive regulation of kinase activity (GO:0033674),2/114,2,114,0.30548237129507,0.461713250112057,0,0,1.79937022042285,2.13380693921831,NTRK1;VAC14
beta,1,regulation of osteoclast differentiation (GO:0045670),1/38,1,38,0.31110318552967,0.462887092656603,0,0,2.69905533063428,3.15149969112756,FAM213A
beta,1,epithelial to mesenchymal transition (GO:0001837),1/38,1,38,0.31110318552967,0.462887092656603,0,0,2.69905533063428,3.15149969112756,WNT4
beta,1,spliceosomal snRNP assembly (GO:0000387),1/38,1,38,0.31110318552967,0.462887092656603,0,0,2.69905533063428,3.15149969112756,SRSF12
beta,1,myelination (GO:0042552),1/38,1,38,0.31110318552967,0.462887092656603,0,0,2.69905533063428,3.15149969112756,EIF2B2
beta,1,protein peptidyl-prolyl isomerization (GO:0000413),1/38,1,38,0.31110318552967,0.462887092656603,0,0,2.69905533063428,3.15149969112756,PPIE
beta,1,positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030),1/38,1,38,0.31110318552967,0.462887092656603,0,0,2.69905533063428,3.15149969112756,TP73
beta,1,actin filament bundle assembly (GO:0051017),1/38,1,38,0.31110318552967,0.462887092656603,0,0,2.69905533063428,3.15149969112756,DPYSL3
beta,1,positive regulation of smooth muscle cell proliferation (GO:0048661),1/38,1,38,0.31110318552967,0.462887092656603,0,0,2.69905533063428,3.15149969112756,ID2
beta,1,phospholipid biosynthetic process (GO:0008654),1/38,1,38,0.31110318552967,0.462887092656603,0,0,2.69905533063428,3.15149969112756,LPCAT1
beta,1,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),2/117,2,117,0.316249543811211,0.469649701360039,0,0,1.75323252246329,2.01836279892289,GHR;ACE
beta,1,homotypic cell-cell adhesion (GO:0034109),1/39,1,39,0.317832704873887,0.469649701360039,0,0,2.62984878369494,3.01441188674722,FIBP
beta,1,positive regulation of innate immune response (GO:0045089),1/39,1,39,0.317832704873887,0.469649701360039,0,0,2.62984878369494,3.01441188674722,TLR5
beta,1,regulation of cellular pH (GO:0030641),1/39,1,39,0.317832704873887,0.469649701360039,0,0,2.62984878369494,3.01441188674722,SLC4A8
beta,1,plasma membrane bounded cell projection organization (GO:0120036),2/119,2,119,0.323407137909247,0.472195034606407,0,0,1.72376642964878,1.94586211700157,SNAPIN;RASGRF1
beta,1,negative regulation of protein catabolic process (GO:0042177),1/40,1,40,0.324496820293473,0.472195034606407,0,0,2.56410256410256,2.88584497864987,CST3
beta,1,"regulation of alternative mRNA splicing, via spliceosome (GO:0000381)",1/40,1,40,0.324496820293473,0.472195034606407,0,0,2.56410256410256,2.88584497864987,SRSF12
beta,1,inositol lipid-mediated signaling (GO:0048017),1/40,1,40,0.324496820293473,0.472195034606407,0,0,2.56410256410256,2.88584497864987,NTRK1
beta,1,purine ribonucleoside monophosphate biosynthetic process (GO:0009168),1/40,1,40,0.324496820293473,0.472195034606407,0,0,2.56410256410256,2.88584497864987,ADSSL1
beta,1,mitotic DNA damage checkpoint (GO:0044773),1/40,1,40,0.324496820293473,0.472195034606407,0,0,2.56410256410256,2.88584497864987,TP73
beta,1,cellular response to amino acid starvation (GO:0034198),1/40,1,40,0.324496820293473,0.472195034606407,0,0,2.56410256410256,2.88584497864987,IMPACT
beta,1,acyl-CoA metabolic process (GO:0006637),1/40,1,40,0.324496820293473,0.472195034606407,0,0,2.56410256410256,2.88584497864987,ACOT11
beta,1,purine ribonucleoside monophosphate metabolic process (GO:0009167),1/40,1,40,0.324496820293473,0.472195034606407,0,0,2.56410256410256,2.88584497864987,ADSSL1
beta,1,peptidyl-proline modification (GO:0018208),1/41,1,41,0.331096164322407,0.473781532973827,0,0,2.50156347717323,2.76509423175978,PPIE
beta,1,negative regulation of transport (GO:0051051),1/41,1,41,0.331096164322407,0.473781532973827,0,0,2.50156347717323,2.76509423175978,YRDC
beta,1,response to peptide hormone (GO:0043434),1/41,1,41,0.331096164322407,0.473781532973827,0,0,2.50156347717323,2.76509423175978,EIF2B2
beta,1,regulation of release of cytochrome c from mitochondria (GO:0090199),1/41,1,41,0.331096164322407,0.473781532973827,0,0,2.50156347717323,2.76509423175978,CIDEB
beta,1,negative regulation of catabolic process (GO:0009895),1/41,1,41,0.331096164322407,0.473781532973827,0,0,2.50156347717323,2.76509423175978,CST3
beta,1,neuron migration (GO:0001764),1/41,1,41,0.331096164322407,0.473781532973827,0,0,2.50156347717323,2.76509423175978,NDNF
beta,1,cognition (GO:0050890),1/41,1,41,0.331096164322407,0.473781532973827,0,0,2.50156347717323,2.76509423175978,JAKMIP1
beta,1,sensory organ development (GO:0007423),1/41,1,41,0.331096164322407,0.473781532973827,0,0,2.50156347717323,2.76509423175978,SIPA1L3
beta,1,positive regulation of cytokine biosynthetic process (GO:0042108),1/41,1,41,0.331096164322407,0.473781532973827,0,0,2.50156347717323,2.76509423175978,EGR1
beta,1,JAK-STAT cascade (GO:0007259),1/41,1,41,0.331096164322407,0.473781532973827,0,0,2.50156347717323,2.76509423175978,GHR
beta,1,negative regulation of cell migration (GO:0030336),2/122,2,122,0.334107637434647,0.477296624906638,0,0,1.68137873055906,1.84328216923773,DPYSL3;SRGAP3
beta,1,bicarbonate transport (GO:0015701),1/42,1,42,0.337631363133737,0.477616736309101,0,0,2.44200244200244,2.65152776629461,SLC4A8
beta,1,mesenchymal cell differentiation (GO:0048762),1/42,1,42,0.337631363133737,0.477616736309101,0,0,2.44200244200244,2.65152776629461,WNT4
beta,1,positive regulation of viral transcription (GO:0050434),1/42,1,42,0.337631363133737,0.477616736309101,0,0,2.44200244200244,2.65152776629461,HPN
beta,1,negative regulation of proteolysis (GO:0045861),1/42,1,42,0.337631363133737,0.477616736309101,0,0,2.44200244200244,2.65152776629461,CST3
beta,1,negative regulation of cell projection organization (GO:0031345),1/42,1,42,0.337631363133737,0.477616736309101,0,0,2.44200244200244,2.65152776629461,DPYSL3
beta,1,sulfur compound biosynthetic process (GO:0044272),2/123,2,123,0.337663925204574,0.477616736309101,0,0,1.66770898478216,1.81063861959702,NDST3;CHST3
beta,1,glycolipid biosynthetic process (GO:0009247),1/43,1,43,0.344103037134527,0.483852565891979,0,0,2.38521168753727,2.54457755492905,MPPE1
beta,1,negative regulation of protein secretion (GO:0050709),1/43,1,43,0.344103037134527,0.483852565891979,0,0,2.38521168753727,2.54457755492905,RSAD2
beta,1,negative regulation of multicellular organismal process (GO:0051241),2/126,2,126,0.34829790326485,0.483852565891979,0,0,1.62800162800163,1.71704863091531,HPN;OVOL2
beta,1,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)",2/126,2,126,0.34829790326485,0.483852565891979,0,0,1.62800162800163,1.71704863091531,LTB4R2;LTB4R
beta,1,positive regulation of interferon-gamma production (GO:0032729),1/44,1,44,0.350511800640353,0.483852565891979,0,0,2.33100233100233,2.44373171341754,PDE4B
beta,1,male gonad development (GO:0008584),1/44,1,44,0.350511800640353,0.483852565891979,0,0,2.33100233100233,2.44373171341754,WNT4
beta,1,negative regulation of protein metabolic process (GO:0051248),1/44,1,44,0.350511800640353,0.483852565891979,0,0,2.33100233100233,2.44373171341754,APBB1
beta,1,eye development (GO:0001654),1/44,1,44,0.350511800640353,0.483852565891979,0,0,2.33100233100233,2.44373171341754,SIPA1L3
beta,1,RNA catabolic process (GO:0006401),1/44,1,44,0.350511800640353,0.483852565891979,0,0,2.33100233100233,2.44373171341754,RNASET2
beta,1,substantia nigra development (GO:0021762),1/44,1,44,0.350511800640353,0.483852565891979,0,0,2.33100233100233,2.44373171341754,TTBK1
beta,1,nucleobase-containing compound catabolic process (GO:0034655),1/44,1,44,0.350511800640353,0.483852565891979,0,0,2.33100233100233,2.44373171341754,RNASET2
beta,1,development of primary male sexual characteristics (GO:0046546),1/44,1,44,0.350511800640353,0.483852565891979,0,0,2.33100233100233,2.44373171341754,WNT4
beta,1,intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332),1/44,1,44,0.350511800640353,0.483852565891979,0,0,2.33100233100233,2.44373171341754,TP73
beta,1,response to hydrogen peroxide (GO:0042542),1/44,1,44,0.350511800640353,0.483852565891979,0,0,2.33100233100233,2.44373171341754,IMPACT
beta,1,regulation of interferon-gamma production (GO:0032649),1/44,1,44,0.350511800640353,0.483852565891979,0,0,2.33100233100233,2.44373171341754,PDE4B
beta,1,G2/M transition of mitotic cell cycle (GO:0000086),2/127,2,127,0.351830193640136,0.484831130071826,0,0,1.61518271754492,1.68723056605681,PPME1;CEP41
beta,1,cell cycle G2/M phase transition (GO:0044839),2/128,2,128,0.355355941412355,0.484831130071826,0,0,1.6025641025641,1.65806945506502,PPME1;CEP41
beta,1,protein lipidation (GO:0006497),2/128,2,128,0.355355941412355,0.484831130071826,0,0,1.6025641025641,1.65806945506502,MPPE1;ZDHHC22
beta,1,positive regulation of transport (GO:0051050),1/45,1,45,0.356858262017984,0.484831130071826,0,0,2.27920227920228,2.34852786597735,PON1
beta,1,protein N-linked glycosylation via asparagine (GO:0018279),1/45,1,45,0.356858262017984,0.484831130071826,0,0,2.27920227920228,2.34852786597735,ST6GAL1
beta,1,positive regulation of viral life cycle (GO:1903902),1/45,1,45,0.356858262017984,0.484831130071826,0,0,2.27920227920228,2.34852786597735,PPIE
beta,1,regulation of intracellular pH (GO:0051453),1/45,1,45,0.356858262017984,0.484831130071826,0,0,2.27920227920228,2.34852786597735,SLC4A8
beta,1,positive regulation of macroautophagy (GO:0016239),1/45,1,45,0.356858262017984,0.484831130071826,0,0,2.27920227920228,2.34852786597735,GPSM1
beta,1,positive regulation of interleukin-8 production (GO:0032757),1/45,1,45,0.356858262017984,0.484831130071826,0,0,2.27920227920228,2.34852786597735,TLR5
beta,1,regulation of smooth muscle cell proliferation (GO:0048660),1/45,1,45,0.356858262017984,0.484831130071826,0,0,2.27920227920228,2.34852786597735,ID2
beta,1,regulation of macromolecule metabolic process (GO:0060255),2/130,2,130,0.362386982423781,0.489503135700056,0,0,1.57790927021696,1.60164516910871,ZFP64;TP73
beta,1,protein polymerization (GO:0051258),1/46,1,46,0.363143023926321,0.489503135700056,0,0,2.22965440356745,2.25854741808322,TPPP3
beta,1,positive regulation of blood vessel endothelial cell migration (GO:0043536),1/46,1,46,0.363143023926321,0.489503135700056,0,0,2.22965440356745,2.25854741808322,FGF18
beta,1,peptidyl-asparagine modification (GO:0018196),1/46,1,46,0.363143023926321,0.489503135700056,0,0,2.22965440356745,2.25854741808322,ST6GAL1
beta,1,peptidyl-tyrosine autophosphorylation (GO:0038083),1/46,1,46,0.363143023926321,0.489503135700056,0,0,2.22965440356745,2.25854741808322,NTRK1
beta,1,regulation of G1/S transition of mitotic cell cycle (GO:2000045),1/47,1,47,0.369366683035482,0.494790260764041,0,0,2.1822149481724,2.17341059987359,ID2
beta,1,tRNA aminoacylation for protein translation (GO:0006418),1/47,1,47,0.369366683035482,0.494790260764041,0,0,2.1822149481724,2.17341059987359,MRPL39
beta,1,aminoglycan biosynthetic process (GO:0006023),1/47,1,47,0.369366683035482,0.494790260764041,0,0,2.1822149481724,2.17341059987359,AGRN
beta,1,"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",1/47,1,47,0.369366683035482,0.494790260764041,0,0,2.1822149481724,2.17341059987359,NDUFS2
beta,1,peptide cross-linking (GO:0018149),1/48,1,48,0.375529830438121,0.499931353214836,0,0,2.13675213675214,2.09277215602746,NDNF
beta,1,"positive regulation of gene expression, epigenetic (GO:0045815)",1/48,1,48,0.375529830438121,0.499931353214836,0,0,2.13675213675214,2.09277215602746,POLR1B
beta,1,histone H4 acetylation (GO:0043967),1/48,1,48,0.375529830438121,0.499931353214836,0,0,2.13675213675214,2.09277215602746,APBB1
beta,1,negative regulation of cellular biosynthetic process (GO:0031327),1/48,1,48,0.375529830438121,0.499931353214836,0,0,2.13675213675214,2.09277215602746,WNT4
beta,1,cellular response to organic substance (GO:0071310),2/134,2,134,0.376361715400696,0.50026441305193,0,0,1.53080750095675,1.49591211478299,GHR;DPYSL3
beta,1,adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188),2/135,2,135,0.379836100453814,0.502610144376515,0,0,1.51946818613485,1.47086865549831,LTB4R2;LTB4R
beta,1,negative regulation of mitotic cell cycle (GO:0045930),1/49,1,49,0.381633051485888,0.502610144376515,0,0,2.09314495028781,2.01631759340696,ANGEL2
beta,1,glycoprotein metabolic process (GO:0009100),1/49,1,49,0.381633051485888,0.502610144376515,0,0,2.09314495028781,2.01631759340696,EDEM3
beta,1,cellular macromolecule catabolic process (GO:0044265),1/49,1,49,0.381633051485888,0.502610144376515,0,0,2.09314495028781,2.01631759340696,RNASET2
beta,1,amino acid transport (GO:0006865),1/49,1,49,0.381633051485888,0.502610144376515,0,0,2.09314495028781,2.01631759340696,SLC7A8
beta,1,cellular response to mechanical stimulus (GO:0071260),1/49,1,49,0.381633051485888,0.502610144376515,0,0,2.09314495028781,2.01631759340696,TLR5
beta,1,cellular response to organic cyclic compound (GO:0071407),2/136,2,136,0.383302406145292,0.504036803187999,0,0,1.50829562594268,1.44635147687587,EGR1;IMPACT
beta,1,RNA methylation (GO:0001510),1/50,1,50,0.387676925856526,0.507461425017675,0,0,2.05128205128205,1.94375990058547,THUMPD3
beta,1,gonad development (GO:0008406),1/50,1,50,0.387676925856526,0.507461425017675,0,0,2.05128205128205,1.94375990058547,WNT4
beta,1,regulation of release of sequestered calcium ion into cytosol (GO:0051279),1/50,1,50,0.387676925856526,0.507461425017675,0,0,2.05128205128205,1.94375990058547,SRI
beta,1,muscle contraction (GO:0006936),2/138,2,138,0.390210093001259,0.509096757661409,0,0,1.48643626904496,1.39884055726789,P2RX6;LTB4R
beta,1,positive regulation of transferase activity (GO:0051347),2/138,2,138,0.390210093001259,0.509096757661409,0,0,1.48643626904496,1.39884055726789,NTRK1;VAC14
beta,1,regulation of signal transduction by p53 class mediator (GO:1901796),2/139,2,139,0.39365114101719,0.509096757661409,0,0,1.47574248293673,1.37582024098622,BANP;TP73
beta,1,regulation of bone mineralization (GO:0030500),1/51,1,51,0.393662027726555,0.509096757661409,0,0,2.01106083459025,1.87483667260226,WNT4
