jaspar.id,motif,mean_x,mean_y,pval,test,x,y,enrichedIn,FDR,padj,family.id,family.name,class.id,class.name,superclass.id,superclass.name
MA0732.1,EGR3,0.268537095397171,-0.0392702987569956,0.00410989226768427,ductal.vs.other,ductal,other,ductal,0.00790573961125977,1,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0066.1,PPARG,0.268489570288301,-0.00992491909412275,0.0528246401725854,acinar.vs.other,acinar,other,acinar,0.0809922090011917,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0753.1,ZNF740,0.268002128066047,-0.034266454873783,0.0253313834184026,acinar.vs.other,acinar,other,acinar,0.0416672471569747,1,2.3.2,Other factors with up to three adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0757.1,ONECUT3,0.267980002175402,-0.012939363386034,0.0243018131290993,ductal.vs.other,ductal,other,ductal,0.0360788456455089,1,3.1.9,HD-CUT,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0047.2,Foxa2,0.267806602216638,-0.0121438903706194,6.93524587775197e-05,gamma.vs.other,gamma,other,gamma,0.00019398586295741,0.0401550736321839,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0149.1,EWSR1-FLI1,0.267461935365443,0.0117474603513215,0.0184478332857394,acinar.vs.other,acinar,other,acinar,0.031979926564201,1,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0771.1,HSF4,0.267421494003913,-0.015310980842854,0.00613981905450632,immune.vs.other,immune,other,immune,0.0159415032850187,1,3.4.1,HSF,3.4,Heat shock factors,3,Helix-turn-helix domains
MA0040.1,Foxq1,0.266706265124057,-0.00430989727238973,0.00357994259843545,endothelial.vs.other,endothelial,other,endothelial,0.00549810812863163,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0785.1,POU2F1,0.265552624405123,3.7321224632466e-05,0.00255350246424271,immune.vs.other,immune,other,immune,0.00778146277261333,1,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA1420.1,IRF5,0.265195353030795,-0.0019546876299326,0.00586582413942187,endothelial.vs.other,endothelial,other,endothelial,0.00866406167531955,1,3.5.3,IRF,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA1148.1,PPARA::RXRA,0.264988438776072,-0.17574823458687,1.54588513888688e-137,alpha.vs.other,alpha,other,alpha,5.73761215009938e-137,8.95067495415503e-135,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA1148.1,PPARA::RXRA,0.264988438776072,-0.17574823458687,1.54588513888688e-137,alpha.vs.other,alpha,other,alpha,5.73761215009938e-137,8.95067495415503e-135,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0737.1,GLIS3,0.264410547392442,-0.0137693402363346,0.00423079984785118,ductal.vs.other,ductal,other,ductal,0.00808459772906215,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0057.1,MZF1(var.2),0.264044744262959,-0.00941884697409019,0.00332089506095081,ductal.vs.other,ductal,other,ductal,0.00652137014374277,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0683.1,POU4F2,0.264020816738774,-0.0144432846411293,0.0089969389354111,ductal.vs.other,ductal,other,ductal,0.0155964899509073,1,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0057.1,MZF1(var.2),0.263956184770863,-0.0126905866306086,2.0150672814288e-05,gamma.vs.other,gamma,other,gamma,5.92245662917398e-05,0.0116672395594727,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0081.1,SPIB,0.263307606199909,0.014195843745883,0.0679632207447483,acinar.vs.other,acinar,other,acinar,0.0998748853076378,1,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0731.1,BCL6B,0.262481915483447,-0.00170062021209021,0.00239117252847753,stellate.vs.other,stellate,other,stellate,0.00299025679047189,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0773.1,MEF2D,0.261176620519973,-0.0269508178720285,0.00209244415030503,endothelial.vs.other,endothelial,other,endothelial,0.00330115848236134,1,5.1.1,Regulators of differentiation,5.1,MADS box factors,5,alpha-Helices exposed by beta-structures
MA1419.1,IRF4,0.261118910784313,-0.158966413993547,1.52525438257927e-99,alpha.vs.other,alpha,other,alpha,4.879128660295e-99,8.83122287513395e-97,3.5.3,IRF,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0474.2,ERG,0.261034965482284,-0.0664408671087343,1.99445287685673e-06,gamma.vs.other,gamma,other,gamma,6.7531474602342e-06,0.00115478821570005,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0762.1,ETV2,0.26078250898808,-0.0395897502533244,1.38467497534068e-11,delta.vs.other,delta,other,delta,4.63425902151593e-11,8.01726810722255e-09,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0903.1,HOXB3,0.260763543946338,-0.0282429362026359,0.0158171516627651,ductal.vs.other,ductal,other,ductal,0.025368783414795,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA1120.1,SOX13,0.259882522150308,0.00437582927330127,0.0608039950282441,acinar.vs.other,acinar,other,acinar,0.0913588470858164,1,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
MA0804.1,TBX19,0.258765359777734,-0.00205167254800153,0.00246558640555807,immune.vs.other,immune,other,immune,0.00755330438528108,1,6.5.1,Brachyury-related,6.5,T-Box factors,6,Immunoglobulin fold
MA0735.1,GLIS1,0.258735281712252,-0.013708257098203,0.00332263245665651,ductal.vs.other,ductal,other,ductal,0.00652137014374277,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0702.1,LMX1A,0.258530869158085,-0.281216971570442,6.49218472830473e-208,beta.vs.other,beta,other,beta,3.72175738384994e-207,3.75897495768844e-205,3.1.5,HD-LIM,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0703.1,LMX1B,0.258530869158085,-0.281216971570442,6.49218472830473e-208,beta.vs.other,beta,other,beta,3.72175738384994e-207,3.75897495768844e-205,3.1.5,HD-LIM,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0704.1,Lhx4,0.258530869158085,-0.281216971570442,6.49218472830473e-208,beta.vs.other,beta,other,beta,3.72175738384994e-207,3.75897495768844e-205,3.1.5,HD-LIM,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0721.1,UNCX,0.258530869158085,-0.281216971570442,6.49218472830473e-208,beta.vs.other,beta,other,beta,3.72175738384994e-207,3.75897495768844e-205,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0736.1,GLIS2,0.258468577424005,-0.0222663803162122,0.0041368054684502,ductal.vs.other,ductal,other,ductal,0.00793116015308829,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA1131.1,FOSL2::JUN(var.2),0.258199566345462,-0.0686001888255128,1.73201644257245e-08,delta.vs.other,delta,other,delta,4.89189034268022e-08,1.00283752024945e-05,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1131.1,FOSL2::JUN(var.2),0.258199566345462,-0.0686001888255128,1.73201644257245e-08,delta.vs.other,delta,other,delta,4.89189034268022e-08,1.00283752024945e-05,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0081.1,SPIB,0.258064571143665,0.0031122369883055,3.51302814475473e-10,delta.vs.other,delta,other,delta,1.09948286260162e-09,2.03404329581299e-07,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0004.1,Arnt,0.258008118319429,-0.0512077604868219,0.00441651844118017,stellate.vs.other,stellate,other,stellate,0.00542922330667371,1,1.2.5,PAS,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0611.1,Dux,0.257953583243446,-0.0402494657320321,0.00903623441486924,ductal.vs.other,ductal,other,ductal,0.015617849928983,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0500.1,Myog,0.257441467748359,-0.224830559645251,5.7273301134202e-140,beta.vs.other,beta,other,beta,2.33529868709176e-139,3.31612413567029e-137,1.2.2,MyoD-ASC-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0692.1,TFEB,0.257174778162014,-0.0393420959426254,0.0019058582221692,immune.vs.other,immune,other,immune,0.00613051061464426,1,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0514.1,Sox3,0.256783421513141,-0.0122996439637306,1.42098758722418e-05,gamma.vs.other,gamma,other,gamma,4.353184195782e-05,0.00822751813002799,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
MA1099.1,Hes1,0.256437264972909,-0.0408390367673441,0.00153030406311793,endothelial.vs.other,endothelial,other,endothelial,0.00246809485388657,0.88604605254528,1.2.4,Hairy-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0464.2,BHLHE40,0.25538373686126,-0.0396210747225732,0.00174991252838364,endothelial.vs.other,endothelial,other,endothelial,0.00279889324291196,1,1.2.4,Hairy-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0786.1,POU3F1,0.255036061614576,-0.168530267313298,1.81742146511972e-136,alpha.vs.other,alpha,other,alpha,6.70246514843514e-136,1.05228702830432e-133,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0107.1,RELA,0.254871598929364,0.00850353411852335,0.00659371907296975,immune.vs.other,immune,other,immune,0.0168927581559712,1,6.1.1,NFkappaB-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
MA0800.1,EOMES,0.254725848894973,0.00688091997648755,0.00956083888662408,ductal.vs.other,ductal,other,ductal,0.0163856333892484,1,6.5.2,,6.5,T-Box factors,6,Immunoglobulin fold
MA0646.1,GCM1,0.254358768769955,0.00835767185316673,0.0896922009588774,acinar.vs.other,acinar,other,acinar,0.127079480732231,1,7.2.1,GCM,7.2,GCM domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
MA1110.1,NR1H4,0.254221624451849,-0.263634983774304,6.80826921759828e-199,beta.vs.other,beta,other,beta,3.75427416856134e-198,3.9419878769894e-196,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0688.1,TBX2,0.254167834279323,0.00373506624666895,0.0196338475397266,acinar.vs.other,acinar,other,acinar,0.0337329309362068,1,6.5.4,TBX2-related,6.5,T-Box factors,6,Immunoglobulin fold
MA0695.1,ZBTB7C,0.254149972522678,-0.00130863454822387,0.0105157941703258,endothelial.vs.other,endothelial,other,endothelial,0.0151082998129495,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA1146.1,NR1A4::RXRA,0.253631903643252,-0.000694611919310278,0.0683682818630454,acinar.vs.other,acinar,other,acinar,0.100215785313173,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA1146.1,NR1A4::RXRA,0.253631903643252,-0.000694611919310278,0.0683682818630454,acinar.vs.other,acinar,other,acinar,0.100215785313173,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0101.1,REL,0.253028839631673,0.00473837810406028,0.00785572479350547,immune.vs.other,immune,other,immune,0.0193551687465518,1,6.1.1,NFkappaB-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
MA1420.1,IRF5,0.252584495820655,-0.00122130807138885,0.04398868743608,ductal.vs.other,ductal,other,ductal,0.062120609818269,1,3.5.3,IRF,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0160.1,NR4A2,0.252559328461764,-0.0205732409966862,0.0213507687876385,ductal.vs.other,ductal,other,ductal,0.0327285573508174,1,2.1.4,NGFI(NR4A),2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA1120.1,SOX13,0.252245814976822,-0.00688235430067443,7.4895094847721e-10,delta.vs.other,delta,other,delta,2.30660957004417e-09,4.33642599168304e-07,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
MA0074.1,RXRA::VDR,0.252084730116686,-0.00472357251510252,0.0124974854581466,ductal.vs.other,ductal,other,ductal,0.0204408024866296,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0074.1,RXRA::VDR,0.252084730116686,-0.00472357251510252,0.0124974854581466,ductal.vs.other,ductal,other,ductal,0.0204408024866296,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0846.1,FOXC2,0.25178988348909,-0.196681711807791,1.35341609740698e-115,alpha.vs.other,alpha,other,alpha,4.55597628138744e-115,7.83627920398639e-113,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0791.1,POU4F3,0.251144061383171,-0.0293290749917139,3.97217683468178e-13,delta.vs.other,delta,other,delta,1.3771798726232e-12,2.29989038728075e-10,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0816.1,Ascl2,0.251042604282307,-0.217470375542717,3.32753340703089e-121,beta.vs.other,beta,other,beta,1.26752752807295e-120,1.92664184267088e-118,1.2.2,MyoD-ASC-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0084.1,SRY,0.25101092488845,-0.0017422196663873,0.0798253457811277,acinar.vs.other,acinar,other,acinar,0.114972326386251,1,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
MA0028.2,ELK1,0.250714984159653,-0.101023965437927,0.00389896826712131,immune.vs.other,immune,other,immune,0.0111207025944002,1,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0896.1,Hmx1,0.250034823063286,-0.272748714885601,6.07476845898316e-193,beta.vs.other,beta,other,beta,3.25675086828819e-192,3.51729093775125e-190,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0873.1,HOXD12,0.2497649134123,-0.0161650367398102,0.040685597650158,ductal.vs.other,ductal,other,ductal,0.0578795111534189,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0819.1,CLOCK,0.248857084599458,-0.00789878613105511,0.00550751214120488,endothelial.vs.other,endothelial,other,endothelial,0.00819755663176768,1,1.2.5,PAS,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA1119.1,SIX2,0.248701704494358,-0.00457032054938037,0.0371579529115544,acinar.vs.other,acinar,other,acinar,0.0587826632125409,1,3.1.6,HD-SINE,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0528.1,ZNF263,0.248311053320009,-0.00179822824630347,0.00194454596482702,endothelial.vs.other,endothelial,other,endothelial,0.00309311020229353,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0078.1,Sox17,0.24725970952124,0.00456575449913414,0.0597871575652739,acinar.vs.other,acinar,other,acinar,0.0903831964237431,1,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
MA1112.1,NR4A1,0.246993193946958,-0.185284669821374,1.01357667007533e-99,alpha.vs.other,alpha,other,alpha,3.29697130322255e-99,5.86860891973614e-97,2.1.4,NGFI(NR4A),2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0107.1,RELA,0.246858373312616,-0.150923653220171,1.18786517681766e-72,alpha.vs.other,alpha,other,alpha,3.30660546816069e-72,6.87773937377423e-70,6.1.1,NFkappaB-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
MA0648.1,GSC,0.246687214642975,-0.00529593317995351,0.00235545251084051,stellate.vs.other,stellate,other,stellate,0.00295196321163778,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0786.1,POU3F1,0.246582241189826,0.00289907033962457,0.066132294874345,acinar.vs.other,acinar,other,acinar,0.0976800988067494,1,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0737.1,GLIS3,0.246401451525649,-0.267603533067146,7.50706499113347e-208,beta.vs.other,beta,other,beta,4.261363362614e-207,4.34659062986628e-205,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0080.4,SPI1,0.246351014559595,-0.00263129079696896,4.00410576913866e-09,delta.vs.other,delta,other,delta,1.17089759612691e-08,2.31837724033128e-06,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA1106.1,HIF1A,0.246294836521298,-0.17540306696056,8.74123503154948e-133,alpha.vs.other,alpha,other,alpha,3.18312898318689e-132,5.06117508326715e-130,1.2.5,PAS,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0768.1,LEF1,0.245861173372335,0.00157740759678124,0.0152391588238576,ductal.vs.other,ductal,other,ductal,0.024509647108371,1,4.1.3,TCF7-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
MA0509.1,Rfx1,0.245580872073533,-0.246893010332208,1.59549254963422e-85,alpha.vs.other,alpha,other,alpha,4.86205361178008e-85,9.23790186238215e-83,3.3.3,RFX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0039.3,KLF4,0.245034748899203,0.00174301080647332,0.00460649363094951,endothelial.vs.other,endothelial,other,endothelial,0.0069638637397383,1,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0884.1,DUXA,0.244886439730784,-0.260485247855958,1.43635314645674e-187,beta.vs.other,beta,other,beta,7.16938337757288e-187,8.31648471798454e-185,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0799.1,RFX4,0.244586627305017,-0.0519764246984297,0.000117968373391715,gamma.vs.other,gamma,other,gamma,0.000320674592459168,0.0683036881938027,3.3.3,RFX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0051.1,IRF2,0.244492545604453,-0.130942207561674,5.88175190579698e-81,alpha.vs.other,alpha,other,alpha,1.74642787356741e-80,3.40553435345645e-78,3.5.3,IRF,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0770.1,HSF2,0.244020243623171,-0.00693545807261074,0.0193447300074217,ductal.vs.other,ductal,other,ductal,0.0303539259466048,1,3.4.1,HSF,3.4,Heat shock factors,3,Helix-turn-helix domains
MA0072.1,RORA(var.2),0.243848207064858,-0.0189101801002301,1.24156949031389e-10,delta.vs.other,delta,other,delta,3.97165046901514e-10,7.1886873489174e-08,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0869.1,Sox11,0.243255015411103,0.000355710058219725,0.00852789088135969,endothelial.vs.other,endothelial,other,endothelial,0.0124465665054867,1,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
MA0635.1,BARHL2,0.2431560491983,-0.0219191192769237,2.62239260083449e-10,delta.vs.other,delta,other,delta,8.25198541240854e-10,1.51836531588317e-07,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0787.1,POU3F2,0.242954235382897,0.00477253150974775,0.0901642901581614,acinar.vs.other,acinar,other,acinar,0.12732957073555,1,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
