motif,jaspar.id,x,y,test,mean_x,mean_y,enrichedIn,pval,FDR,padj,family.id,family.name,class.id,class.name,superclass.id,superclass.name
RFX4,MA0799.1,beta_1,beta_2,beta_1.vs.beta_2,0.248812117992779,-0.542349047726099,beta_1,2.59192735046326e-147,3.06270599166985e-146,1.50072593591823e-144,3.3.3,RFX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
CTCF,MA0139.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0650960256005114,-0.837428384885398,beta_1,6.83164350480067e-141,7.75592468486194e-140,3.95552158927959e-138,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
NHLH1,MA0048.2,beta_1,beta_2,beta_1.vs.beta_2,0.419908662584604,-0.128687770685959,beta_1,1.22967022459363e-112,1.07875615157532e-111,7.11979060039714e-110,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
NEUROG2,MA0669.1,beta_1,beta_2,beta_1.vs.beta_2,0.192537644652349,-0.389882269694635,beta_1,1.08662703068484e-109,9.11821812705102e-109,6.2915705076652e-107,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MYF6,MA0667.1,beta_1,beta_2,beta_1.vs.beta_2,0.255218784769121,-0.28870932574801,beta_1,3.28728698881761e-101,2.64352662017416e-100,1.90333916652539e-98,1.2.2,MyoD-ASC-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
CTCFL,MA1102.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0242033813086674,-0.444032004253139,beta_1,1.07493234475019e-86,8.41061929203192e-86,6.22385827610362e-84,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
NEUROD2,MA0668.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0467035851711281,-0.523868089738189,beta_1,6.07985573321466e-84,4.69364862604172e-83,3.52023646953129e-81,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
NFIC,MA0161.2,beta_1,beta_2,beta_1.vs.beta_2,0.559504165429331,0.0713342984458925,beta_1,2.30130404355084e-83,1.75323031738939e-82,1.33245504121593e-80,7.1.2,NF-1,7.1,SMAD/NF-1 DNA-binding domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
ZEB1,MA0103.3,beta_1,beta_2,beta_1.vs.beta_2,0.267742871046767,-0.173668546774771,beta_1,5.58366714813342e-82,4.19862763476526e-81,3.23294327876925e-79,3.1.8,HD-ZF,3.1,Homeo domain factors,3,Helix-turn-helix domains
MAFG,MA0659.1,beta_1,beta_2,beta_1.vs.beta_2,0.119671721655499,-0.385888201601864,beta_1,2.22405856773935e-81,1.65093578297575e-80,1.28772991072108e-78,1.1.3,Maf-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
TFAP4,MA0691.1,beta_1,beta_2,beta_1.vs.beta_2,0.302417471048895,-0.162399455171632,beta_1,1.83530001096565e-80,1.34511228651786e-79,1.06263870634911e-77,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
NFATC2,MA0152.1,beta_1,beta_2,beta_1.vs.beta_2,0.242379408768023,-0.201592177228301,beta_1,8.76543506353615e-75,6.18925231925297e-74,5.07518690178743e-72,6.1.3,NFAT-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
NFAT5,MA0606.1,beta_1,beta_2,beta_1.vs.beta_2,0.12726100451513,-0.29197349719562,beta_1,1.60889031733055e-63,1.05857669742544e-62,9.31547493734386e-61,6.1.3,NFAT-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
TWIST1,MA1123.1,beta_1,beta_2,beta_1.vs.beta_2,0.31304359515308,-0.115017568237865,beta_1,1.43698798484652e-61,9.24462270251263e-61,8.32016043226137e-59,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
SNAI2,MA0745.1,beta_1,beta_2,beta_1.vs.beta_2,0.109349119946798,-0.277059154494871,beta_1,6.97032262333193e-59,4.38675739011868e-58,4.03581679890919e-56,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
OLIG1,MA0826.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0931338651707239,-0.486719657973593,beta_1,2.3648241955573e-58,1.4412981149765e-57,1.36923320922767e-55,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
STAT3,MA0144.2,beta_1,beta_2,beta_1.vs.beta_2,0.00600379225560294,-0.418125419939389,beta_1,1.17380308966656e-55,7.00651534965918e-55,6.79631988916941e-53,6.2.1,STAT,6.2,STAT domain factors,6,Immunoglobulin fold
BHLHE23,MA0817.1,beta_1,beta_2,beta_1.vs.beta_2,-0.118364552447473,-0.49341927288235,beta_1,3.41460184385769e-54,1.99702471474101e-53,1.9770544675936e-51,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
Bhlha15,MA0607.1,beta_1,beta_2,beta_1.vs.beta_2,-0.065147640802751,-0.436083398974894,beta_1,2.88133248044526e-53,1.66829150617781e-52,1.66829150617781e-50,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
NFATC3,MA0625.1,beta_1,beta_2,beta_1.vs.beta_2,0.152734182376912,-0.224715888494608,beta_1,1.61447456680734e-51,9.07554149690728e-51,9.3478077418145e-49,6.1.3,NFAT-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
Atoh1,MA0461.2,beta_1,beta_2,beta_1.vs.beta_2,-0.10097759320603,-0.468249985477884,beta_1,1.81608514054626e-50,1.00144123464408e-49,1.05151329637629e-47,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
TCF3,MA0522.2,beta_1,beta_2,beta_1.vs.beta_2,0.123087779554899,-0.228733095608494,beta_1,2.7884516663532e-49,1.52312595737595e-48,1.61451351481851e-46,1.2.1,E2A,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
NKX2-3,MA0672.1,beta_1,beta_2,beta_1.vs.beta_2,0.204213322480137,-0.156240550042895,beta_1,2.85299873873691e-49,1.54381894367165e-48,1.65188626972867e-46,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
BHLHE22,MA0818.1,beta_1,beta_2,beta_1.vs.beta_2,-0.117381361863098,-0.474403979437543,beta_1,7.16339196613284e-49,3.84037402628789e-48,4.14760394839092e-46,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MTF1,MA0863.1,beta_1,beta_2,beta_1.vs.beta_2,0.134987056167046,-0.200560942853366,beta_1,5.03007661189228e-47,2.62379671917624e-46,2.91241435828563e-44,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
NFATC1,MA0624.1,beta_1,beta_2,beta_1.vs.beta_2,0.147873094090666,-0.209387867912748,beta_1,2.18194475486199e-46,1.10819825707464e-45,1.26334601306509e-43,6.1.3,NFAT-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
ONECUT1,MA0679.1,beta_1,beta_2,beta_1.vs.beta_2,0.190663975926495,-0.153011409372274,beta_1,4.61356652920061e-45,2.28312394906594e-44,2.67125502040715e-42,3.1.9,HD-CUT,3.1,Homeo domain factors,3,Helix-turn-helix domains
Stat4,MA0518.1,beta_1,beta_2,beta_1.vs.beta_2,-0.0277248316880304,-0.40637839752947,beta_1,1.12145439040585e-44,5.5027295936016e-44,6.49322092044989e-42,6.2.1,STAT,6.2,STAT domain factors,6,Immunoglobulin fold
Nkx3-1,MA0124.2,beta_1,beta_2,beta_1.vs.beta_2,0.110865724235879,-0.227679723332094,beta_1,8.02267401860917e-44,3.87094021397892e-43,4.64512825677471e-41,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
OLIG2,MA0678.1,beta_1,beta_2,beta_1.vs.beta_2,-0.112502616169608,-0.443314810673699,beta_1,1.60351590898498e-42,7.6101287811664e-42,9.28435711302301e-40,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
ONECUT2,MA0756.1,beta_1,beta_2,beta_1.vs.beta_2,0.129071580791853,-0.199162075914664,beta_1,1.63575452513683e-42,7.70001520369288e-42,9.47101870054224e-40,3.1.9,HD-CUT,3.1,Homeo domain factors,3,Helix-turn-helix domains
NKX2-8,MA0673.1,beta_1,beta_2,beta_1.vs.beta_2,0.270951283725207,-0.0628277266524321,beta_1,3.43954637071895e-42,1.60604624890829e-41,1.99149734864627e-39,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
REST,MA0138.2,beta_1,beta_2,beta_1.vs.beta_2,0.18719003480696,-0.122909730472765,beta_1,6.91982623432291e-42,3.20526351173837e-41,4.00657938967297e-39,2.3.4,Factors with multiple dispersed zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
SIX1,MA1118.1,beta_1,beta_2,beta_1.vs.beta_2,0.275338123747608,-0.0475376190698683,beta_1,1.35003810150253e-41,6.15489811629892e-41,7.81672060769963e-39,3.1.6,HD-SINE,3.1,Homeo domain factors,3,Helix-turn-helix domains
Nkx2-5(var.2),MA0503.1,beta_1,beta_2,beta_1.vs.beta_2,0.196267430797689,-0.123043519365799,beta_1,2.47110773342077e-41,1.11779013878955e-40,1.43077137765062e-38,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
OLIG3,MA0827.1,beta_1,beta_2,beta_1.vs.beta_2,-0.135167461785556,-0.453642550088926,beta_1,6.90854542540377e-40,3.03033924341575e-39,4.00004780130878e-37,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
NKX3-2,MA0122.2,beta_1,beta_2,beta_1.vs.beta_2,0.147887923197962,-0.155758824979996,beta_1,1.1932579525236e-35,4.93497396079405e-35,6.90896354511167e-33,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
ID4,MA0824.1,beta_1,beta_2,beta_1.vs.beta_2,0.15823095944379,-0.136258743064335,beta_1,1.55719700895396e-35,6.39444729208756e-35,9.01617068184345e-33,1.2.8,HLH only,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
TCF4,MA0830.1,beta_1,beta_2,beta_1.vs.beta_2,0.0878828412421206,-0.208298255177353,beta_1,2.06875583790448e-35,8.43527908554009e-35,1.19780963014669e-32,1.2.1,E2A,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
Nr5a2,MA0505.1,beta_1,beta_2,beta_1.vs.beta_2,0.231054728177638,-0.0600922353943746,beta_1,3.8766086532681e-34,1.5373674042755e-33,2.24455641024223e-31,2.1.5,FTZF1related(NR5A),2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
POU6F2,MA0793.1,beta_1,beta_2,beta_1.vs.beta_2,0.623772025640638,0.312647207803972,beta_1,8.41617221725118e-34,3.31494130189689e-33,4.87296371378843e-31,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
ZBTB18,MA0698.1,beta_1,beta_2,beta_1.vs.beta_2,0.214856138835587,-0.0824489941133598,beta_1,7.73170814072402e-33,3.02476960370217e-32,4.47665901347921e-30,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
ONECUT3,MA0757.1,beta_1,beta_2,beta_1.vs.beta_2,0.113482031015647,-0.166214504106852,beta_1,1.01670293569496e-32,3.95081207897573e-32,5.88670999767384e-30,3.1.9,HD-CUT,3.1,Homeo domain factors,3,Helix-turn-helix domains
FOXA1,MA0148.3,beta_1,beta_2,beta_1.vs.beta_2,-0.00934790789911412,-0.38423979125237,beta_1,5.2695550547747e-32,2.02057773292355e-31,3.05107237671455e-29,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
Neurog1,MA0623.1,beta_1,beta_2,beta_1.vs.beta_2,-0.12838585106805,-0.411655707509796,beta_1,2.73955843926635e-31,1.03673486034981e-30,1.58620433633521e-28,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
HOXA2,MA0900.1,beta_1,beta_2,beta_1.vs.beta_2,0.612519299559035,0.308518678738984,beta_1,5.23052716677005e-31,1.96654235685705e-30,3.02847522955986e-28,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
EVX2,MA0888.1,beta_1,beta_2,beta_1.vs.beta_2,0.62788388611285,0.323098964493114,beta_1,6.69288723445763e-31,2.50011723145224e-30,3.87518170875097e-28,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
STAT1,MA0137.3,beta_1,beta_2,beta_1.vs.beta_2,-0.0354786484966154,-0.346118584093916,beta_1,9.3488921087591e-30,3.42595476643767e-29,5.41300853097152e-27,6.2.1,STAT,6.2,STAT domain factors,6,Immunoglobulin fold
ZIC1,MA0696.1,beta_1,beta_2,beta_1.vs.beta_2,0.25573229956145,0.0190960793646565,beta_1,4.76279797463006e-28,1.67130910746109e-27,2.7576600273108e-25,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
BARX1,MA0875.1,beta_1,beta_2,beta_1.vs.beta_2,0.336217967099371,0.0647512005204696,beta_1,5.48512593344259e-28,1.90172929069656e-27,3.17588791546326e-25,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
THAP1,MA0597.1,beta_1,beta_2,beta_1.vs.beta_2,0.124598508042157,-0.117767345538502,beta_1,3.27777200813621e-25,1.0722203348649e-24,1.89782999271087e-22,2.9.1,THAP,2.9,C2CH THAP-type zinc finger factors,2,Zinc-coordinating DNA-binding domains
Twist2,MA0633.1,beta_1,beta_2,beta_1.vs.beta_2,-0.128581564898163,-0.375669862618747,beta_1,4.37159294411968e-25,1.421995682385e-24,2.53115231464529e-22,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
EN2,MA0642.1,beta_1,beta_2,beta_1.vs.beta_2,0.481650542875963,0.216347537087585,beta_1,5.13384978672509e-25,1.66061398129264e-24,2.97249902651383e-22,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
Barhl1,MA0877.1,beta_1,beta_2,beta_1.vs.beta_2,0.421673308806627,0.161607336812735,beta_1,5.95560704313714e-25,1.91572026554245e-24,3.44829647797641e-22,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
Nr2e3,MA0164.1,beta_1,beta_2,beta_1.vs.beta_2,0.0793939538723349,-0.161982455978981,beta_1,7.21617665523563e-25,2.30837916208919e-24,4.17816628338143e-22,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
ZIC4,MA0751.1,beta_1,beta_2,beta_1.vs.beta_2,0.265836247787211,0.040576788125209,beta_1,7.54649071736483e-25,2.40077918975507e-24,4.36941812535424e-22,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
Pou5f1::Sox2,MA0142.1,beta_1,beta_2,beta_1.vs.beta_2,0.0014698233306865,-0.227473395519768,beta_1,1.4894124833103e-24,4.68679254259056e-24,8.62369827836663e-22,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
Pou5f1::Sox2,MA0142.1,beta_1,beta_2,beta_1.vs.beta_2,0.0014698233306865,-0.227473395519768,beta_1,1.4894124833103e-24,4.68679254259056e-24,8.62369827836663e-22,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
Arid3a,MA0151.1,beta_1,beta_2,beta_1.vs.beta_2,0.263776284590486,0.0615654094162229,beta_1,1.48962184759735e-23,4.58771834978121e-23,8.62491049758868e-21,3.7.1,ARID-related,3.7,ARID,3,Helix-turn-helix domains
SMAD2::SMAD3::SMAD4,MA0513.1,beta_1,beta_2,beta_1.vs.beta_2,0.285114852424764,0.0536278886345413,beta_1,4.47958236992322e-23,1.35794669747934e-22,2.59367819218555e-20,7.1.1,SMAD,7.1,SMAD/NF-1 DNA-binding domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
PDX1,MA0132.2,beta_1,beta_2,beta_1.vs.beta_2,0.668028452653617,0.413768279321236,beta_1,3.03344946822241e-22,9.05343939227202e-22,1.75636724210077e-19,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
Smad4,MA1153.1,beta_1,beta_2,beta_1.vs.beta_2,0.293629220556925,0.0529230193110928,beta_1,5.99561190428883e-22,1.77115270029757e-21,3.47145929258323e-19,7.1.1,SMAD,7.1,SMAD/NF-1 DNA-binding domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
FOXH1,MA0479.1,beta_1,beta_2,beta_1.vs.beta_2,0.144913893285594,-0.082727581850498,beta_1,6.57305004610331e-22,1.93187613030143e-21,3.80579597669382e-19,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
Spz1,MA0111.1,beta_1,beta_2,beta_1.vs.beta_2,0.0221191427660655,-0.198908448154859,beta_1,1.20844170858045e-21,3.4984387463404e-21,6.9968774926808e-19,"","",,"",,""
HIC2,MA0738.1,beta_1,beta_2,beta_1.vs.beta_2,0.0897102221247194,-0.130780413941202,beta_1,1.46086377431322e-21,4.20815982749928e-21,8.45840125327356e-19,2.3.4,Factors with multiple dispersed zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
HMBOX1,MA0895.1,beta_1,beta_2,beta_1.vs.beta_2,0.0957427778060598,-0.132157486285858,beta_1,3.99074893651031e-21,1.14388298724726e-20,2.31064363423947e-18,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
ISL2,MA0914.1,beta_1,beta_2,beta_1.vs.beta_2,0.166560342485333,-0.0719804244482323,beta_1,4.75054961451204e-21,1.35495971763668e-20,2.75056822680247e-18,3.1.5,HD-LIM,3.1,Homeo domain factors,3,Helix-turn-helix domains
Hic1,MA0739.1,beta_1,beta_2,beta_1.vs.beta_2,0.291494079237748,0.0683929372023314,beta_1,9.13873407564138e-21,2.58113513648603e-20,5.29132702979636e-18,2.3.4,Factors with multiple dispersed zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
Arid3b,MA0601.1,beta_1,beta_2,beta_1.vs.beta_2,0.421453301694074,0.201144012678807,beta_1,1.58439820688247e-19,4.36841219897596e-19,9.17366561784952e-17,3.7.1,ARID-related,3.7,ARID,3,Helix-turn-helix domains
Znf423,MA0116.1,beta_1,beta_2,beta_1.vs.beta_2,0.093790999439166,-0.113712496101446,beta_1,1.94523153070709e-19,5.33786282596876e-19,1.12628905627941e-16,2.3.4,Factors with multiple dispersed zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
EVX1,MA0887.1,beta_1,beta_2,beta_1.vs.beta_2,0.512529574927563,0.286030423550296,beta_1,5.39186613585081e-19,1.47258985502718e-18,3.12189049265762e-16,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
TFAP2A(var.3),MA0872.1,beta_1,beta_2,beta_1.vs.beta_2,0.115270017587425,-0.0673599162500998,beta_1,1.21791999436894e-18,3.2952134427085e-18,7.05175676739619e-16,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
NFIA,MA0670.1,beta_1,beta_2,beta_1.vs.beta_2,0.332895767801277,0.122391581070958,beta_1,1.81953073727794e-18,4.87735322631449e-18,1.05350829688393e-15,7.1.2,NF-1,7.1,SMAD/NF-1 DNA-binding domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
Foxa2,MA0047.2,beta_1,beta_2,beta_1.vs.beta_2,-0.0225706753472185,-0.307800917451982,beta_1,1.85135906117476e-18,4.93980136599164e-18,1.07193689642019e-15,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
SMAD3,MA0795.1,beta_1,beta_2,beta_1.vs.beta_2,0.237332341526903,0.0178099335113779,beta_1,2.8352833792662e-18,7.49602318079967e-18,1.64162907659513e-15,7.1.1,SMAD,7.1,SMAD/NF-1 DNA-binding domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
Arid5a,MA0602.1,beta_1,beta_2,beta_1.vs.beta_2,0.0405953353905824,-0.163967757531464,beta_1,4.3022166262718e-18,1.12714182199609e-17,2.49098342661137e-15,3.7.1,ARID-related,3.7,ARID,3,Helix-turn-helix domains
CUX2,MA0755.1,beta_1,beta_2,beta_1.vs.beta_2,0.142493004725146,-0.0641171995767658,beta_1,5.34395001552716e-18,1.39375993648208e-17,3.09414705899023e-15,3.1.9,HD-CUT,3.1,Homeo domain factors,3,Helix-turn-helix domains
Dlx1,MA0879.1,beta_1,beta_2,beta_1.vs.beta_2,0.32291919468983,0.112735522921067,beta_1,5.57295292074999e-18,1.4469684937732e-17,3.22673974111425e-15,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
FIGLA,MA0820.1,beta_1,beta_2,beta_1.vs.beta_2,0.0987491688279729,-0.104237224637906,beta_1,8.13672783307714e-18,2.10319884613914e-17,4.71116541535166e-15,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
TFAP2B(var.3),MA0813.1,beta_1,beta_2,beta_1.vs.beta_2,0.103370730679073,-0.0742110509667099,beta_1,2.22369437378152e-17,5.69698691336063e-17,1.2875190424195e-14,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
SOX8,MA0868.1,beta_1,beta_2,beta_1.vs.beta_2,-0.00601203818296514,-0.194165076894693,beta_1,1.64621373260754e-16,4.10843858267141e-16,9.53157751179766e-14,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
ZIC3,MA0697.1,beta_1,beta_2,beta_1.vs.beta_2,0.211681610219776,0.0409522952766951,beta_1,2.16510960348969e-15,5.35725837786551e-15,1.25359846042053e-12,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
CUX1,MA0754.1,beta_1,beta_2,beta_1.vs.beta_2,0.145047682614983,-0.0426632674655392,beta_1,2.47788722954593e-15,6.1050923655621e-15,1.43469670590709e-12,3.1.9,HD-CUT,3.1,Homeo domain factors,3,Helix-turn-helix domains
Hoxd3,MA0912.1,beta_1,beta_2,beta_1.vs.beta_2,0.535839131305181,0.338270192446062,beta_1,8.30043671301366e-15,2.02782820963498e-14,4.80595285683491e-12,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
FOXB1,MA0845.1,beta_1,beta_2,beta_1.vs.beta_2,-0.190080158270869,-0.403966540190675,beta_1,1.11528637392156e-14,2.70188623640413e-14,6.45750810500586e-12,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
IRF2,MA0051.1,beta_1,beta_2,beta_1.vs.beta_2,-0.1369018924313,-0.334799423839277,beta_1,1.31755880285025e-14,3.17861061187623e-14,7.62866546850294e-12,3.5.3,IRF,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
TFAP2C(var.3),MA0815.1,beta_1,beta_2,beta_1.vs.beta_2,0.0816302872735937,-0.0789991854717774,beta_1,1.42143411342819e-14,3.41498071234408e-14,8.23010351674923e-12,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
Zfx,MA0146.2,beta_1,beta_2,beta_1.vs.beta_2,0.0708735765725233,-0.0780041363952877,beta_1,1.81351087131805e-14,4.33893716732708e-14,1.05002279449315e-11,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
Nobox,MA0125.1,beta_1,beta_2,beta_1.vs.beta_2,0.439647918247945,0.250450521755794,beta_1,8.98097875575225e-14,2.1224435508492e-13,5.19998669958055e-11,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
NFIX,MA0671.1,beta_1,beta_2,beta_1.vs.beta_2,0.302429984389304,0.125932205018055,beta_1,1.66298178661426e-13,3.91409127825063e-13,9.62866454449656e-11,7.1.2,NF-1,7.1,SMAD/NF-1 DNA-binding domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
Rarg(var.2),MA0860.1,beta_1,beta_2,beta_1.vs.beta_2,0.143862480925122,-0.0319795886923794,beta_1,1.90627713873198e-13,4.46856058026646e-13,1.10373446332582e-10,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
Nkx2-5,MA0063.1,beta_1,beta_2,beta_1.vs.beta_2,0.352772281491963,0.169349634360692,beta_1,2.15396560206728e-13,5.00861880962633e-13,1.24714608359696e-10,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
